x	y	part
488301	119298	VS
488308	119296	VS
488316	119286	VS
488316	119274	VS
488318	119269	VS
488328	119255	VS
488337	119256	VS
488349	119260	VS
488364	119260	VS
488374	119254	VS
488384	119247	VS
488396	119238	VS
488407	119231	VS
488414	119229	VS
488431	119226	VS
488435	119237	VS
488448	119269	VS
488471	119344	VS
488477	119390	VS
488502	119458	VS
488496	119523	VS
488484	119562	VS
488448	119651	VS
488421	119674	VS
488387	119705	VS
488350	119738	VS
488335	119760	VS
488324	119789	VS
488311	119850	VS
488298	119886	VS
488280	119919	VS
488244	119953	VS
488356	120024	VS
488443	120085	VS
488463	120089	VS
488468	120088	VS
488473	120086	VS
488479	120080	VS
488494	120063	VS
488508	120058	VS
488530	120048	VS
488555	120034	VS
488569	120028	VS
488572	120028	VS
488582	120027	VS
488584	120026	VS
488589	120026	VS
488594	120029	VS
488603	120039	VS
488608	120041	VS
488616	120039	VS
488628	120048	VS
488633	120048	VS
488638	120047	VS
488657	120036	VS
488667	120031	VS
488686	120028	VS
488702	120022	VS
488719	120018	VS
488725	120013	VS
488734	120004	VS
488744	120000	VS
488757	120000	VS
488774	120004	VS
488794	120005	VS
488808	120003	VS
488822	119998	VS
488845	119989	VS
488853	119986	VS
488880	119967	VS
488894	119956	VS
488909	119933	VS
488913	119931	VS
488929	119929	VS
488934	119926	VS
488960	119883	VS
488967	119870	VS
488994	119774	VS
488999	119754	VS
489031	119768	VS
489116	119802	VS
489127	119811	VS
489132	119819	VS
489156	119878	VS
489199	119956	VS
489203	119963	VS
489220	119996	VS
489248	120038	VS
489253	120043	VS
489254	120045	VS
489278	120056	VS
489303	120072	VS
489358	120113	VS
489380	120124	VS
489398	120129	VS
489433	120143	VS
489457	120151	VS
489463	120152	VS
489517	120158	VS
489551	120165	VS
489556	120169	VS
489559	120173	VS
489560	120179	VS
489559	120191	VS
489551	120209	VS
489546	120230	VS
489545	120239	VS
489547	120308	VS
489544	120352	VS
489537	120372	VS
489526	120396	VS
489522	120405	VS
489517	120433	VS
489517	120457	VS
489517	120463	VS
489519	120469	VS
489530	120478	VS
489540	120478	VS
489548	120476	VS
489564	120470	VS
489587	120459	VS
489600	120452	VS
489613	120449	VS
489632	120448	VS
489635	120448	VS
489645	120453	VS
489673	120475	VS
489686	120485	VS
489711	120501	VS
489744	120523	VS
489767	120549	VS
489793	120590	VS
489801	120602	VS
489804	120613	VS
489801	120631	VS
489797	120638	VS
489790	120647	VS
489777	120659	VS
489760	120678	VS
489756	120685	VS
489753	120691	VS
489750	120699	VS
489749	120716	VS
489752	120724	VS
489757	120736	VS
489764	120739	VS
489771	120740	VS
489786	120738	VS
489798	120733	VS
489811	120724	VS
489814	120723	VS
489819	120719	VS
489831	120711	VS
489866	120694	VS
489878	120690	VS
489892	120686	VS
489910	120682	VS
489945	120679	VS
489955	120677	VS
489971	120677	VS
489978	120680	VS
489987	120685	VS
490015	120699	VS
490039	120726	VS
490045	120735	VS
490050	120750	VS
490051	120775	VS
490047	120795	VS
490043	120804	VS
490030	120823	VS
490017	120835	VS
489991	120855	VS
489989	120859	VS
489989	120865	VS
489989	120885	VS
489995	120909	VS
490003	120931	VS
490010	120945	VS
490019	120957	VS
490028	120961	VS
490036	120962	VS
490049	120960	VS
490068	120946	VS
490078	120938	VS
490118	120912	VS
490164	120890	VS
490170	120887	VS
490180	120886	VS
490186	120887	VS
490195	120888	VS
490205	120893	VS
490216	120905	VS
490235	120942	VS
490265	120990	VS
490270	121006	VS
490274	121019	VS
490278	121040	VS
490283	121050	VS
490291	121056	VS
490301	121049	VS
490334	121026	VS
490342	121020	VS
490353	121016	VS
490369	121014	VS
490379	121013	VS
490391	121011	VS
490410	121010	VS
490426	121012	VS
490437	121012	VS
490458	121017	VS
490468	121017	VS
490472	121021	VS
490471	121029	VS
490477	121035	VS
490484	121037	VS
490492	121039	VS
490502	121037	VS
490518	121039	VS
490523	121037	VS
490528	121030	VS
490532	121029	VS
490537	121032	VS
490543	121036	VS
490554	121035	VS
490558	121038	VS
490565	121060	VS
490564	121065	VS
490562	121072	VS
490565	121076	VS
490577	121078	VS
490586	121078	VS
490595	121072	VS
490603	121070	VS
490610	121072	VS
490618	121081	VS
490630	121084	VS
490644	121090	VS
490651	121090	VS
490663	121087	VS
490674	121089	VS
490679	121094	VS
490678	121109	VS
490681	121116	VS
490686	121120	VS
490711	121111	VS
490728	121111	VS
490734	121112	VS
490752	121121	VS
490773	121127	VS
490796	121128	VS
490804	121133	VS
490810	121144	VS
490816	121152	VS
490840	121168	VS
490852	121174	VS
490872	121175	VS
490883	121174	VS
490893	121171	VS
490913	121170	VS
490934	121165	VS
490942	121166	VS
490949	121172	VS
490953	121179	VS
490958	121183	VS
490981	121184	VS
490992	121192	VS
491008	121209	VS
491013	121217	VS
491015	121225	VS
491014	121230	VS
491008	121245	VS
491006	121253	VS
491007	121257	VS
491018	121266	VS
491019	121275	VS
491022	121278	VS
491044	121290	VS
491059	121302	VS
491066	121306	VS
491082	121300	VS
491091	121299	VS
491108	121299	VS
491122	121303	VS
491131	121311	VS
491143	121323	VS
491150	121332	VS
491162	121345	VS
491167	121349	VS
491175	121353	VS
491188	121360	VS
491214	121376	VS
491241	121396	VS
491263	121414	VS
491296	121449	VS
491334	121493	VS
491368	121539	VS
491496	121638	VS
491550	121680	VS
491611	121736	VS
491632	121762	VS
491744	121653	VS
492028	121380	VS
492166	121261	VS
492269	121172	VS
492287	121159	VS
492331	121127	VS
492385	121088	VS
492438	121050	VS
492537	120979	VS
492577	120950	VS
492586	120961	VS
492611	121009	VS
492630	121048	VS
492671	121131	VS
492688	121168	VS
492701	121159	VS
492721	121145	VS
492727	121142	VS
492764	121179	VS
492806	121222	VS
492845	121267	VS
492849	121277	VS
492858	121293	VS
492858	121295	VS
492863	121303	VS
492883	121330	VS
492901	121352	VS
492908	121361	VS
492918	121380	VS
492931	121404	VS
492941	121424	VS
492950	121440	VS
492965	121490	VS
492970	121507	VS
492977	121519	VS
492991	121556	VS
493004	121584	VS
493021	121617	VS
493022	121626	VS
493045	121664	VS
493057	121686	VS
493052	121702	VS
493101	121765	VS
493244	121952	VS
493254	121950	VS
493257	121954	VS
493350	122075	VS
493392	122104	VS
493448	122133	VS
493468	122152	VS
493520	122207	VS
493533	122227	VS
493571	122290	VS
493602	122326	VS
493686	122425	VS
493707	122443	VS
493745	122451	VS
493766	122451	VS
493785	122451	VS
493816	122468	VS
493848	122486	VS
493935	122528	VS
493952	122506	VS
493962	122484	VS
493970	122471	VS
493981	122445	VS
494003	122413	VS
494006	122407	VS
494026	122369	VS
494047	122350	VS
494053	122340	VS
494058	122322	VS
494074	122300	VS
494086	122275	VS
494095	122260	VS
494111	122240	VS
494135	122211	VS
494156	122182	VS
494165	122173	VS
494182	122148	VS
494214	122104	VS
494227	122086	VS
494231	122076	VS
494257	122086	VS
494302	122096	VS
494404	122004	VS
494457	122061	VS
494509	122018	VS
494547	122059	VS
494563	122087	VS
494581	122115	VS
494673	122020	VS
494709	122086	VS
494731	122123	VS
494660	122216	VS
494717	122282	VS
494742	122282	VS
494819	122263	VS
494843	122289	VS
494872	122265	VS
494997	122383	VS
495049	122334	VS
495102	122381	VS
495122	122406	VS
495138	122422	VS
495155	122435	VS
495172	122451	VS
495182	122461	VS
495276	122482	VS
495365	122501	VS
495410	122453	VS
495425	122469	VS
495436	122482	VS
495440	122501	VS
495445	122512	VS
495450	122520	VS
495459	122532	VS
495464	122539	VS
495478	122559	VS
495488	122571	VS
495499	122585	VS
495514	122600	VS
495521	122606	VS
495534	122616	VS
495542	122622	VS
495556	122633	VS
495561	122635	VS
495647	122542	VS
495653	122533	VS
495652	122523	VS
495647	122516	VS
495843	122642	VS
495849	122549	VS
495876	122503	VS
495989	122443	VS
496042	122416	VS
496141	122298	VS
496166	122268	VS
496170	122255	VS
496242	122165	VS
496258	122181	VS
496312	122121	VS
496371	122056	VS
496402	122021	VS
496463	121956	VS
496520	121895	VS
496672	121735	VS
496858	121570	VS
496886	121596	VS
497173	121852	VS
497281	121955	VS
497431	121808	VS
497625	121992	VS
497806	122164	VS
498031	122377	VS
498169	122508	VS
498278	122611	VS
498368	122698	VS
498331	122752	VS
498380	122788	VS
498541	122941	VS
498589	122987	VS
498658	123053	VS
498611	123118	VS
498647	123179	VS
498659	123202	VS
498652	123203	VS
498630	123214	VS
498617	123215	VS
498603	123217	VS
498593	123219	VS
498584	123225	VS
498577	123235	VS
498570	123241	VS
498565	123243	VS
498550	123246	VS
498549	123267	VS
498545	123273	VS
498533	123276	VS
498513	123284	VS
498441	123337	VS
498417	123359	VS
498394	123400	VS
498388	123411	VS
498386	123417	VS
498386	123452	VS
498388	123470	VS
498400	123493	VS
498424	123532	VS
498452	123575	VS
498471	123594	VS
498492	123603	VS
498501	123609	VS
498511	123625	VS
498527	123651	VS
498509	123676	VS
498502	123687	VS
498481	123727	VS
498468	123738	VS
498460	123750	VS
498446	123775	VS
498449	123781	VS
498487	123815	VS
498519	123830	VS
498512	123839	VS
498402	123997	VS
498332	124096	VS
498312	124124	VS
498279	124171	VS
498291	124180	VS
498338	124215	VS
498282	124290	VS
498277	124296	VS
498189	124416	VS
498345	124547	VS
498338	124569	VS
498311	124586	VS
498226	124637	VS
498192	124657	VS
498134	124688	VS
498126	124693	VS
498069	124725	VS
498049	124735	VS
497989	124697	VS
497842	124895	VS
497704	125046	VS
497723	125060	VS
497571	125219	VS
497583	125227	VS
497619	125255	VS
497705	125327	VS
497765	125373	VS
497800	125392	VS
497802	125403	VS
497834	125414	VS
497854	125434	VS
497850	125436	VS
497712	125520	VS
497723	125542	VS
497675	125566	VS
497673	125600	VS
497605	125620	VS
497608	125642	VS
497606	125643	VS
497572	125666	VS
497549	125677	VS
497519	125685	VS
497500	125689	VS
497482	125684	VS
497476	125686	VS
497472	125693	VS
497465	125709	VS
497456	125720	VS
497442	125745	VS
497428	125778	VS
497407	125829	VS
497397	125848	VS
497384	125870	VS
497357	125898	VS
497345	125908	VS
497332	125914	VS
497309	125914	VS
497302	125915	VS
497284	125923	VS
497274	125923	VS
497264	125927	VS
497260	125931	VS
497258	125939	VS
497256	125955	VS
497254	125962	VS
497249	125972	VS
497239	125984	VS
497232	126005	VS
497209	126052	VS
497201	126066	VS
497195	126075	VS
497184	126085	VS
497164	126097	VS
497147	126104	VS
497122	126113	VS
497087	126125	VS
497076	126127	VS
497115	126195	VS
497133	126228	VS
497146	126253	VS
497156	126277	VS
497168	126310	VS
497176	126337	VS
497179	126360	VS
497186	126399	VS
497188	126424	VS
497193	126463	VS
497192	126506	VS
497200	126538	VS
497208	126563	VS
497224	126602	VS
497170	126667	VS
497195	126701	VS
497175	126741	VS
497113	126780	VS
497020	126824	VS
497020	126826	VS
497050	126840	VS
497076	126865	VS
497107	126896	VS
497137	126958	VS
497179	127004	VS
497187	127031	VS
497189	127049	VS
497306	127132	VS
497310	127135	VS
497410	127237	VS
497415	127240	VS
497419	127242	VS
497458	127265	VS
497513	127298	VS
497528	127307	VS
497599	127393	VS
497603	127398	VS
497640	127436	VS
497743	127543	VS
497771	127606	VS
497795	127660	VS
497857	127740	VS
497834	127766	VS
497875	127833	VS
497927	127856	VS
497939	127897	VS
497975	127870	VS
497992	127882	VS
498000	127879	VS
498013	127877	VS
498065	127851	VS
498075	127842	VS
498091	127831	VS
498100	127826	VS
498122	127816	VS
498133	127820	VS
498156	127840	VS
498187	127860	VS
498214	127872	VS
498237	127880	VS
498260	127879	VS
498298	127870	VS
498331	127862	VS
498363	127847	VS
498367	127858	VS
498376	127893	VS
498377	127903	VS
498376	127908	VS
498365	127922	VS
498354	127927	VS
498333	127935	VS
498314	127949	VS
498308	127955	VS
498301	127967	VS
498295	127989	VS
498289	128009	VS
498287	128024	VS
498287	128031	VS
498290	128040	VS
498298	128049	VS
498308	128060	VS
498327	128072	VS
498341	128077	VS
498387	128084	VS
498394	128087	VS
498420	128107	VS
498438	128123	VS
498460	128146	VS
498462	128157	VS
498458	128167	VS
498440	128188	VS
498431	128199	VS
498424	128207	VS
498413	128219	VS
498399	128239	VS
498394	128252	VS
498395	128261	VS
498400	128272	VS
498408	128280	VS
498430	128297	VS
498464	128316	VS
498473	128320	VS
498481	128324	VS
498495	128331	VS
498504	128341	VS
498520	128358	VS
498529	128366	VS
498535	128378	VS
498539	128394	VS
498538	128415	VS
498538	128426	VS
498538	128437	VS
498538	128453	VS
498536	128463	VS
498532	128483	VS
498524	128506	VS
498519	128521	VS
498516	128534	VS
498511	128557	VS
498504	128569	VS
498495	128574	VS
498489	128575	VS
498476	128573	VS
498461	128571	VS
498450	128568	VS
498433	128570	VS
498422	128576	VS
498406	128590	VS
498398	128602	VS
498395	128606	VS
498381	128626	VS
498375	128634	VS
498360	128659	VS
498346	128681	VS
498339	128698	VS
498334	128723	VS
498332	128752	VS
498324	128767	VS
498320	128781	VS
498319	128790	VS
498317	128800	VS
498318	128811	VS
498322	128826	VS
498330	128838	VS
498334	128843	VS
498347	128854	VS
498354	128861	VS
498375	128871	VS
498393	128876	VS
498398	128879	VS
498408	128888	VS
498413	128894	VS
498413	128898	VS
498409	128909	VS
498405	128915	VS
498390	128923	VS
498385	128929	VS
498382	128937	VS
498383	128946	VS
498388	128959	VS
498392	128965	VS
498400	128978	VS
498406	128986	VS
498422	129003	VS
498429	129009	VS
498431	129012	VS
498434	129019	VS
498434	129029	VS
498431	129043	VS
498428	129051	VS
498423	129059	VS
498414	129065	VS
498405	129069	VS
498393	129071	VS
498381	129076	VS
498376	129087	VS
498373	129098	VS
498374	129106	VS
498379	129114	VS
498385	129128	VS
498393	129138	VS
498411	129151	VS
498417	129153	VS
498425	129153	VS
498444	129149	VS
498449	129151	VS
498457	129157	VS
498461	129164	VS
498464	129174	VS
498467	129183	VS
498469	129196	VS
498469	129206	VS
498470	129214	VS
498472	129220	VS
498473	129228	VS
498473	129232	VS
498472	129241	VS
498469	129248	VS
498466	129254	VS
498463	129261	VS
498461	129273	VS
498463	129288	VS
498463	129296	VS
498462	129301	VS
498458	129306	VS
498454	129311	VS
498446	129317	VS
498436	129321	VS
498366	129339	VS
498360	129341	VS
498358	129349	VS
498360	129359	VS
498367	129374	VS
498374	129387	VS
498383	129396	VS
498408	129411	VS
498411	129414	VS
498413	129422	VS
498413	129436	VS
498414	129444	VS
498413	129460	VS
498413	129475	VS
498413	129485	VS
498413	129492	VS
498411	129500	VS
498409	129512	VS
498403	129525	VS
498401	129532	VS
498403	129535	VS
498405	129538	VS
498414	129544	VS
498426	129547	VS
498433	129547	VS
498439	129550	VS
498438	129557	VS
498434	129563	VS
498428	129569	VS
498414	129580	VS
498414	129585	VS
498414	129602	VS
498413	129612	VS
498412	129617	VS
498405	129625	VS
498391	129635	VS
498389	129641	VS
498392	129645	VS
498401	129653	VS
498409	129659	VS
498426	129676	VS
498431	129682	VS
498439	129701	VS
498441	129711	VS
498435	129737	VS
498432	129748	VS
498429	129755	VS
498428	129762	VS
498428	129769	VS
498436	129791	VS
498442	129804	VS
498452	129818	VS
498454	129823	VS
498453	129835	VS
498445	129839	VS
498437	129844	VS
498429	129846	VS
498420	129851	VS
498416	129857	VS
498412	129861	VS
498411	129867	VS
498413	129874	VS
498418	129887	VS
498426	129899	VS
498438	129909	VS
498455	129919	VS
498461	129924	VS
498464	129929	VS
498466	129934	VS
498466	129940	VS
498463	129944	VS
498453	129948	VS
498452	129951	VS
498454	129955	VS
498457	129956	VS
498469	129959	VS
498480	129959	VS
498492	129954	VS
498500	129946	VS
498506	129941	VS
498511	129942	VS
498520	129944	VS
498532	129954	VS
498555	129977	VS
498563	129989	VS
498573	129999	VS
498584	130006	VS
498586	130018	VS
498588	130024	VS
498593	130031	VS
498600	130038	VS
498619	130048	VS
498645	130058	VS
498650	130062	VS
498653	130065	VS
498653	130073	VS
498646	130095	VS
498644	130104	VS
498645	130112	VS
498667	130128	VS
498690	130144	VS
498704	130155	VS
498717	130164	VS
498737	130183	VS
498745	130193	VS
498748	130198	VS
498755	130210	VS
498758	130216	VS
498759	130220	VS
498763	130233	VS
498763	130240	VS
498763	130248	VS
498758	130258	VS
498756	130263	VS
498757	130268	VS
498760	130275	VS
498763	130280	VS
498755	130291	VS
498751	130301	VS
498750	130313	VS
498752	130321	VS
498766	130346	VS
498769	130348	VS
498771	130356	VS
498772	130363	VS
498771	130368	VS
498765	130379	VS
498762	130389	VS
498771	130392	VS
498786	130396	VS
498802	130401	VS
498810	130402	VS
498827	130405	VS
498835	130405	VS
498844	130403	VS
498849	130400	VS
498857	130399	VS
498864	130395	VS
498869	130396	VS
498876	130400	VS
498883	130414	VS
498886	130429	VS
498908	130449	VS
498911	130459	VS
498901	130481	VS
498884	130497	VS
498850	130586	VS
498838	130621	VS
498860	130633	VS
498905	130663	VS
498931	130728	VS
498960	130776	VS
498966	130801	VS
498969	130823	VS
498984	130835	VS
499008	130845	VS
499037	130853	VS
499090	130887	VS
499100	130917	VS
499117	130947	VS
499175	130989	VS
499200	131015	VS
499216	131024	VS
499222	131044	VS
499257	131087	VS
499318	131123	VS
499333	131141	VS
499331	131196	VS
499334	131208	VS
499350	131232	VS
499392	131267	VS
499427	131310	VS
499445	131367	VS
499485	131425	VS
499520	131510	VS
499535	131530	VS
499525	131582	VS
499535	131597	VS
499570	131607	VS
499675	131613	VS
499695	131620	VS
499700	131635	VS
499665	131645	VS
499637	131645	VS
499622	131652	VS
499622	131665	VS
499660	131692	VS
499667	131705	VS
499660	131717	VS
499645	131725	VS
499632	131737	VS
499640	131752	VS
499697	131810	VS
499722	131842	VS
499752	131870	VS
499772	131880	VS
499777	131892	VS
499762	131912	VS
499735	131920	VS
499717	131930	VS
499725	131962	VS
499712	132017	VS
499712	132035	VS
499727	132055	VS
499837	132157	VS
499850	132157	VS
499887	132135	VS
499907	132130	VS
499927	132132	VS
499940	132145	VS
499947	132165	VS
499932	132232	VS
499930	132262	VS
499932	132295	VS
499952	132327	VS
499925	132340	VS
499882	132370	VS
499865	132390	VS
499817	132402	VS
499802	132410	VS
499795	132423	VS
499800	132462	VS
499812	132482	VS
499835	132497	VS
499877	132502	VS
499885	132507	VS
499885	132518	VS
499865	132525	VS
499842	132540	VS
499830	132555	VS
499825	132577	VS
499825	132605	VS
499840	132622	VS
499902	132630	VS
499942	132640	VS
499957	132640	VS
499972	132650	VS
499970	132665	VS
499955	132677	VS
499892	132680	VS
499850	132700	VS
499842	132715	VS
499842	132740	VS
499850	132762	VS
499870	132765	VS
499920	132757	VS
499927	132767	VS
499930	132862	VS
499950	132865	VS
499977	132825	VS
500005	132810	VS
500017	132812	VS
500037	132842	VS
500050	132870	VS
500057	132907	VS
500067	132930	VS
500105	132955	VS
500152	132965	VS
500197	132987	VS
500247	132987	VS
500267	132992	VS
500327	133037	VS
500392	133037	VS
500397	133025	VS
500392	133010	VS
500392	132992	VS
500397	132977	VS
500410	132962	VS
500422	132955	VS
500437	132957	VS
500462	132972	VS
500475	132985	VS
500480	133007	VS
500465	133047	VS
500467	133070	VS
500482	133082	VS
500582	133110	VS
500625	133130	VS
500675	133170	VS
500730	133180	VS
500760	133210	VS
500765	133230	VS
500765	133255	VS
500757	133277	VS
500765	133305	VS
500775	133322	VS
500875	133370	VS
500892	133385	VS
500900	133405	VS
500897	133427	VS
500882	133467	VS
500882	133482	VS
500892	133497	VS
500935	133532	VS
500945	133542	VS
500962	133585	VS
500965	133605	VS
500960	133622	VS
500920	133677	VS
500915	133705	VS
500930	133712	VS
501035	133677	VS
501062	133675	VS
501105	133707	VS
