locality	valid	xkoord	ykoord	year	locality_name	masl	drainage	river_category	river_name	Strahler_order	distance_to_outlet	catchment	width	depth	var_depth	var_waterlevel	river_bed_modified	natural_cascades	embankment_modifications	width_riparian_left	width_riparian_right	cascades	cascade_height	mud	turbidity	foam	FeS	clogging	waste	periphyton	algae	moss	macrophytes	MSK_class	Agriculture_prop_500m	Woods_prop_500m	Meadows_prop_500m	Settlement_prop_500m	Water_prop_500m	Agriculture_prop_1km	Woods_prop_1km	Meadows_prop_1km	Settlement_prop_1km	Water_prop_1km	Calcite_prop_1km	Agriculture_prop_5km	Woods_prop_5km	Meadows_prop_5km	Settlement_prop_5km	Water_prop_5km	Calcite_prop_5km	Agriculture_prop_10km	Woods_prop_10km	Meadows_prop_10km	Settlement_prop_10km	Water_prop_10km	Calcite_prop_10km	Agriculture_prop_100km	Woods_prop_100km	Meadows_prop_100km	Settlement_prop_100km	Water_prop_100km	Calcite_prop_100km	Agriculture_prop_1000km	Woods_prop_1000km	Meadows_prop_1000km	Settlement_prop_1000km	Water_prop_1000km	Calcite_prop_1000km
722251	valid	722790	252000	2011	Kirchberg	578	RHEIN	Bach	Hörachbach	3	191068	11444949	5.00	0.20	3_high	2_medium	0.00	no	1_no	2.00	3.00	1_no	0.00	1_no	1_no	2_medium	1_no	2_medium	1_no	1_no	2_medium	1_no	1_no	2_low_impacted	0.3125	0.072916667	0	0.114583333	0	0.298387097	0.100806452	0	0.100806452	0	0	0.34278481	0.121012658	0	0.035949367	0	0	0.349740933	0.113989637	0	0.035837651	0	0	0.349740933	0.113989637	0	0.035837651	0	0	0.349740933	0.113989637	0	0.035837651	0	0.8549699
728115	valid	728094	115000	2011	Sant'Antonio	1203	TICINO	Bach	Prada	3	62074	1335569	2.10	0.10	2_medium	1_no	0.00	yes	1_no	16.00	16.00	2_natural	300.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0	0.484848485	0.007575758	0	0.007575758	0.009677419	0.35483871	0.106451613	0.003225806	0.003225806	0	0.00729927	0.354014599	0.109489051	0	0.00729927	0	0.010067114	0.352348993	0.110738255	0.003355705	0.003355705	0	0.010067114	0.352348993	0.110738255	0.003355705	0.003355705	0	0.010067114	0.352348993	0.110738255	0.003355705	0.003355705	1
728155	valid	728000	155406	2011	Vals	2279	RHEIN	Bach	NA	2	357844	2635505	3.00	0.30	2_medium	2_medium	0.00	no	1_no	16.00	16.00	1_no	0.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0	0	0.116883117	0	0.012987013	0	0	0.059090909	0	0.004545455	0	0	0	0.025	0	0.001923077	0	0	0	0.026119403	0	0.001865672	0	0	0	0.026119403	0	0.001865672	0	0	0	0.026119403	0	0.001865672	0.565701269
728195	valid	728654	196000	2011	Elm	1393	RHEIN	Bach	Erbsbach	2	209340	2415782	2.80	0.20	3_high	2_medium	0.00	yes	1_no	16.00	16.00	2_natural	40.00	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0	0.43442623	0.06557377	0	0	0	0.26007326	0.216117216	0.007326007	0.003663004	0.372028829	0	0.137787056	0.32776618	0.004175365	0.002087683	0.659113686	0.002053388	0.141683778	0.320328542	0.004106776	0.004106776	0.659113686	0.002053388	0.141683778	0.320328542	0.004106776	0.004106776	0.659113686	0.002053388	0.141683778	0.320328542	0.004106776	0.004106776	0.785743407
728235	valid	728000	235235	2011	Ebnat_Kappel	655	RHEIN	Bach	Nestenbergbach	2	214941	3250184	2.08	0.11	2_medium	2_medium	80.00	no	4_high	0.00	0.00	1_no	0.00	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	2_medium	1_no	4_artificial	0.333333333	0.166666667	0	0	0	0.288888889	0.166666667	0	0.044444444	0	0.948570829	0.155279503	0.198757764	0.136645963	0.004658385	0	0.983979986	0.155688623	0.19760479	0.133233533	0.008982036	0	0.983979986	0.155688623	0.19760479	0.133233533	0.008982036	0	0.983979986	0.155688623	0.19760479	0.133233533	0.008982036	0	0.320434051
734179	valid	734000	179894	2011	Luven	1125	RHEIN	Bach	NA	2	327354	776649	1.50	0.80	2_medium	2_medium	0.00	NA	3_medium	16.00	16.00	2_natural	30.00	2_medium	2_medium	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.0625	0.25	0.1875	0	0	0.118421053	0.065789474	0.315789474	0	0	0.140809072	0.006289308	0.031446541	0.452830189	0	0	0.203507577	0.031413613	0.047120419	0.408376963	0.005235602	0	0.203507577	0.031413613	0.047120419	0.408376963	0.005235602	0	0.203507577	0.031413613	0.047120419	0.408376963	0.005235602	0	1
734219	valid	735000	219515	2011	Quarten	432	RHEIN	Bach	Murgbach	5	186469	41741746	4.50	0.04	1_no	2_medium	100.00	no	4_high	0.00	0.00	1_no	0.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	4_artificial	0.055555556	0.277777778	0	0.138888889	0.027777778	0.082089552	0.350746269	0	0.052238806	0.007462687	0.138064203	0.005955108	0.335318369	0.076958314	0.004580852	0.001832341	0.425453746	0.001883493	0.181487959	0.17866272	0.001479887	0.006995829	0.439661721	0.001783212	0.171825245	0.178575978	0.001401095	0.00662336	0.450962815	0.001783212	0.171825245	0.178575978	0.001401095	0.00662336	0.320164179
734259	valid	734000	259392	2011	Niederbueren	488	RHEIN	Bach	Sorenbach	4	171553	19738714	5.00	0.15	2_medium	2_medium	10.00	no	2_low	2.00	3.00	1_no	0.00	2_medium	1_no	1_no	1_no	3_high	1_no	1_no	1_no	1_no	1_no	3_high_impacted	0.397260274	0.04109589	0	0.054794521	0.006849315	0.356435644	0.084158416	0	0.051980198	0.004950495	0	0.375179546	0.075553002	0	0.042229244	0.004883654	0.165251506	0.374289246	0.076637824	0	0.040543881	0.005438813	0.154647931	0.374289246	0.076637824	0	0.040543881	0.005438813	0.154647931	0.374289246	0.076637824	0	0.040543881	0.005438813	0.067554584
740163	valid	740000	163573	2011	Safien	2012	RHEIN	Bach	Wannatobelbach	2	338583	1940268	2.00	0.30	2_medium	3_high	0.00	no	1_no	16.00	16.00	2_natural	200.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0	0.285714286	0	0	0	0	0.411764706	0	0	0.465192502	0	0	0.402116402	0	0.010582011	0.395441	0	0	0.405263158	0	0.010526316	0.395441	0	0	0.405263158	0	0.010526316	0.395441	0	0	0.405263158	0	0.010526316	0.136844695
740203	valid	740083	204000	2011	Mels	1293	RHEIN	Bach	Seez	5	218748	25280166	5.20	0.10	2_medium	2_medium	0.00	no	1_no	16.00	16.00	1_no	0.00	2_medium	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0	0.262820513	0.185897436	0.012820513	0.019230769	0	0.269902913	0.141747573	0.003883495	0.013592233	0.488221393	0	0.063508921	0.267204758	0.000637213	0.006796941	0.840265677	0	0.062920875	0.26473064	0.000631313	0.006734007	0.841598887	0	0.062920875	0.26473064	0.000631313	0.006734007	0.841598887	0	0.062920875	0.26473064	0.000631313	0.006734007	0.052255896
740243	valid	740031	244000	2011	Hundwil	780	RHEIN	Fluss	Urnäsch	5	208177	62637768	2.10	0.12	3_high	3_high	0.00	no	1_no	16.00	16.00	2_natural	50.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0.245762712	0.144067797	0	0.076271186	0.033898305	0.281690141	0.149295775	0	0.047887324	0.01971831	0	0.247994652	0.164705882	0.05802139	0.025	0.002941176	0.320068862	0.165044639	0.18539371	0.109788466	0.01882088	0.003217244	0.320664547	0.165044639	0.18539371	0.109788466	0.01882088	0.003217244	0.320664547	0.165044639	0.18539371	0.109788466	0.01882088	0.003217244	0.084322149
746187	valid	746548	188000	2011	Trin	798	RHEIN	Bach	NA	2	308379	4654856	0.50	0.05	1_no	1_no	10.00	no	4_high	1.00	1.00	1_no	0.00	3_high	2_medium	2_medium	3_high	3_high	1_no	1_no	1_no	1_no	1_no	4_artificial	0.198717949	0.205128205	0	0.096153846	0	0.115023474	0.295774648	0.023474178	0.056338028	0	0.36860986	0.053669222	0.289156627	0.109529025	0.032858708	0	0.707123431	0.052465897	0.282266527	0.118572928	0.031479538	0	0.707123431	0.052465897	0.282266527	0.118572928	0.031479538	0	0.707123431	0.052465897	0.282266527	0.118572928	0.031479538	0	0.016632333
746227	valid	746693	228000	2011	Grabs	1282	RHEIN	Bach	NA	2	259438	364007	0.90	0.12	2_medium	3_high	0.00	yes	1_no	16.00	16.00	2_natural	70.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.475	0.00625	0	0	0.01183432	0.437869822	0.037475345	0.001972387	0	0.755614276	0.110812425	0.205197133	0.127240143	0.017323775	0.001194743	0.604510269	0.097138357	0.180099764	0.132843266	0.015227094	0.001050144	0.654517287	0.097138357	0.180099764	0.132843266	0.015227094	0.001050144	0.654517287	0.097138357	0.180099764	0.132843266	0.015227094	0.001050144	0.649918341
746267	valid	746000	267453	2011	Egnach	405	RHEIN	Fluss	Wilerbach	4	201783	20295119	4.00	0.25	2_medium	2_medium	20.00	no	3_medium	10.00	10.00	3_artificial	50.00	2_medium	1_no	2_medium	1_no	2_medium	2_medium	1_no	3_high	1_no	1_no	3_high_impacted	0.285714286	0.031746032	0	0.182539683	0	0.338935574	0.039215686	0	0.117647059	0	0	0.385042735	0.054700855	0	0.058974359	0.00042735	0	0.387484958	0.05078219	0	0.060649819	0.000240674	0	0.387484958	0.05078219	0	0.060649819	0.000240674	0	0.387484958	0.05078219	0	0.060649819	0.000240674	0.290440835
752171	valid	752867	172000	2011	Thusis	943	RHEIN	Bach	Saissabach	2	321338	1574507	1.00	0.50	2_medium	1_no	0.00	yes	1_no	16.00	16.00	1_no	0.00	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0	0.46875	0.020833333	0	0.010416667	0.027027027	0.432432432	0.018018018	0.004504505	0.004504505	0.348249153	0.022801303	0.400651466	0.022801303	0.003257329	0.003257329	0.455238786	0.020172911	0.397694524	0.020172911	0.005763689	0.002881844	0.455238786	0.020172911	0.397694524	0.020172911	0.005763689	0.002881844	0.455238786	0.020172911	0.397694524	0.020172911	0.005763689	0.002881844	0.151845471
752211	valid	752000	211342	2011	Vilters_Wangs	488	RHEIN	Bach	NA	2	272782	3323554	0.75	0.23	1_no	1_no	100.00	no	4_high	0.00	3.00	1_no	0.00	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	4_artificial	0.255813953	0	0	0.244186047	0	0.266990291	0.009708738	0	0.218446602	0	0.154012736	0.193215339	0.209439528	0.016224189	0.076696165	0	0.42773848	0.195652174	0.207246377	0.015942029	0.075362319	0	0.42773848	0.195652174	0.207246377	0.015942029	0.075362319	0	0.42773848	0.195652174	0.207246377	0.015942029	0.075362319	0	0.100231705
752251	valid	752000	251952	2011	Speicher	917	RHEIN	Bach	Säglibach	3	222693	2524361	1.50	0.08	2_medium	3_high	0.00	no	1_no	16.00	16.00	1_no	0.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0.311688312	0.136363636	0	0.051948052	0	0.25952381	0.164285714	0	0.076190476	0	0.665961581	0.260784314	0.164705882	0	0.074509804	0	0.664729335	0.260617761	0.166023166	0	0.073359073	0	0.664729335	0.260617761	0.166023166	0	0.073359073	0	0.664729335	0.260617761	0.166023166	0	0.073359073	0	0.014400505
758195	valid	759000	195405	2011	Haldenstein	658	RHEIN	Bach	NA	2	290906	6507663	1.30	0.05	2_medium	1_no	0.00	yes	1_no	16.00	16.00	2_natural	80.00	2_medium	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.026785714	0.464285714	0	0.008928571	0	0.027777778	0.447222222	0.002777778	0.002777778	0	0.636060292	0.008627451	0.289411765	0.137254902	0.001568627	0.000784314	0.883227944	0.008455035	0.289777095	0.135280553	0.001537279	0.00076864	0.883227944	0.008455035	0.289777095	0.135280553	0.001537279	0.00076864	0.883227944	0.008455035	0.289777095	0.135280553	0.001537279	0.00076864	0.436756159
764139	valid	764000	139728	2011	Soglio	2785	ADDA	Bach	NA	2	23316	5452019	6.00	0.20	3_high	3_high	0.00	no	1_no	16.00	16.00	1_no	0.00	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0	0.114503817	0	0	0	0	0.122615804	0	0.005449591	0.533161403	0	0	0.048897411	0	0.0105465	0.353313459	0	0	0.048803828	0	0.009569378	0.353313459	0	0	0.048803828	0	0.009569378	0.353313459	0	0	0.048803828	0	0.009569378	0.657601716
776187	valid	776000	187692	2011	Langwies	1641	RHEIN	Bach	Sapünerbach	4	317484	15675056	5.00	0.19	2_medium	1_no	0.00	no	1_no	16.00	2.00	1_no	0.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0	0.246376812	0.231884058	0	0.014492754	0	0.179551122	0.269326683	0	0.009975062	0.247132986	0	0.035883548	0.258632363	0.000677048	0.006770481	0.384398278	0	0.035546613	0.25620389	0.000670691	0.006706908	0.384398278	0	0.035546613	0.25620389	0.000670691	0.006706908	0.384398278	0	0.035546613	0.25620389	0.000670691	0.006706908	0.511101952
794179	valid	794532	180000	2011	Susch	2116	INN	Bach	Susasca	4	55217	10896386	7.00	0.30	3_high	2_medium	0.00	yes	1_no	16.00	16.00	2_natural	50.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0	0.105691057	0.235772358	0	0	0	0.043343653	0.281733746	0.003095975	0	0	0	0.006799417	0.110247693	0.001457018	0.002428363	0	0	0.006730769	0.109615385	0.001442308	0.002403846	0	0	0.006730769	0.109615385	0.001442308	0.002403846	0	0	0.006730769	0.109615385	0.001442308	0.002403846	0
806187	valid	806000	187998	2011	Guarda	2085	INN	Bach	Clozza	3	45997	13875658	12.50	0.35	3_high	3_high	0.00	yes	1_no	16.00	16.00	2_natural	50.00	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0	0.23943662	0	0.014084507	0	0	0.273764259	0	0.007604563	0.022399248	0	0	0.112612613	0	0.001876877	0.068538173	0	0	0.112275449	0	0.001871257	0.068538173	0	0	0.112275449	0	0.001871257	0.068538173	0	0	0.112275449	0	0.001871257	0.496598205
812171	valid	812000	171836	2011	Zernez	1792	INN	Bach	Ova_dal_Fuorn	4	68541	46194626	4.00	0.35	3_high	3_high	0.00	yes	3_medium	0.00	7.00	2_natural	30.00	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0	0.416107383	0	0.013422819	0.006711409	0	0.370229008	0	0.003816794	0.013358779	0.51717773	0	0.212292938	0.031822145	0.001089799	0.010897995	0.693222131	0	0.1509767	0.077665333	0.001176747	0.008590257	0.721141763	0	0.1509767	0.077665333	0.001176747	0.008590257	0.721141763	0	0.1509767	0.077665333	0.001176747	0.008590257	0.252055582
818195	valid	818000	195312	2011	Sent	1981	INN	Bach	Aval_Laver	4	27739	11056551	5.00	0.20	3_high	3_high	0.00	yes	1_no	3.00	6.00	2_natural	40.00	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0	0.055555556	0.416666667	0	0	0	0.041666667	0.351851852	0	0.013888889	0.08219582	0	0.004251299	0.186112423	0	0.007085498	0.504031124	0	0.004227337	0.185533114	0	0.007045561	0.504031124	0	0.004227337	0.185533114	0	0.007045561	0.504031124	0	0.004227337	0.185533114	0	0.007045561	0.832872468
824179	valid	824000	179061	2011	Scuol	2230	INN	Bach	Aval_S-charl	3	41792	9252754	4.50	0.25	3_high	3_high	0.00	yes	1_no	0.30	0.30	2_natural	40.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0	0.061643836	0.219178082	0	0.006849315	0	0.026737968	0.181818182	0	0.002673797	0.256905223	0	0.00567215	0.11287578	0	0.002836075	0.102050396	0	0.005652911	0.112492934	0	0.002826456	0.102050396	0	0.005652911	0.112492934	0	0.002826456	0.102050396	0	0.005652911	0.112492934	0	0.002826456	0.241066578
830163	valid	830000	163059	2011	Val_Muestair	1879	ADIGE	Bach	Muranzina	3	7416	11638189	4.00	0.21	3_high	3_high	10.00	yes	2_low	1.00	1.00	2_natural	35.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0	0.226666667	0.133333333	0.026666667	0.013333333	0	0.168949772	0.100456621	0.00913242	0.00913242	0.079484199	0	0.02	0.178139535	0.004186047	0.00372093	0.1737912	0	0.019833948	0.176660517	0.004151292	0.003690037	0.172399873	0	0.019833948	0.176660517	0.004151292	0.003690037	0.172399873	0	0.019833948	0.176660517	0.004151292	0.003690037	0.288710075
830203	valid	830646	204000	2011	Tschlin	1255	INN	Fluss	Schergenbach	5	2644	102534377	8.00	0.60	2_medium	2_medium	0.00	no	1_no	5.00	2.00	2_natural	50.00	1_no	3_high	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
500139	valid	500580	140000	2012	Cheserex	622	RHONE	Bach	NA	2	56951	5361248	1.10	0.30	2_medium	2_medium	0.00	no	1_no	2.00	0.00	1_no	0.00	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	2_medium	1_no	2_low_impacted	0.029126214	0.310679612	0	0.155339806	0	0.097982709	0.311239193	0	0.089337176	0	0	0.103064067	0.357474466	0.002785515	0.035283194	0	0.213270025	0.107303877	0.349864743	0.00541028	0.03606853	0	0.213270025	0.107303877	0.349864743	0.00541028	0.03606853	0	0.213270025	0.107303877	0.349864743	0.00541028	0.03606853	0	0.278434428
524155	valid	524310	156000	2012	Colombier	520	RHONE	Bach	Morges	4	80351	14874067	2.75	0.30	3_high	3_high	0.00	no	1_no	16.00	16.00	1_no	0.00	1_no	1_no	2_medium	1_no	2_medium	1_no	1_no	2_medium	1_no	1_no	1_natural	0.386792453	0.075471698	0	0.037735849	0	0.394557823	0.081632653	0	0.023809524	0	0.163436727	0.301500682	0.164392906	0	0.032742156	0.000341064	0.015355488	0.297154203	0.169424222	0	0.032097948	0.000330907	0.015102276	0.297154203	0.169424222	0	0.032097948	0.000330907	0.015102276	0.297154203	0.169424222	0	0.032097948	0.000330907	1
536163	valid	536301	164000	2012	Bioley_Orjulaz	590	RHEIN	Bach	Mortigue	2	277153	10951992	2.85	0.15	2_medium	1_no	20.00	no	4_high	3.00	3.00	1_no	0.00	2_medium	1_no	2_medium	2_medium	2_medium	1_no	1_no	3_high	1_no	1_no	4_artificial	0.4125	0.0625	0	0.0125	0	0.433928571	0.033928571	0	0.028571429	0	0	0.417577413	0.047358834	0	0.033697632	0	0.089169549	0.418025362	0.047101449	0	0.033514493	0	0.089169549	0.418025362	0.047101449	0	0.033514493	0	0.089169549	0.418025362	0.047101449	0	0.033514493	0	0.785444794
554115	valid	555000	115281	2012	Val_dIlliez	1434	RHONE	Bach	NA	2	130473	313338	1.10	0.20	3_high	3_high	0.00	yes	1_no	16.00	5.00	2_natural	40.00	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.251612903	0.187096774	0.032258065	0	0.002070393	0.271221532	0.17184265	0.031055901	0	0.910004069	0.023709902	0.142956764	0.271966527	0.023709902	0.00069735	0.946355177	0.022805805	0.143745681	0.271596406	0.02349689	0.000691085	0.946355177	0.022805805	0.143745681	0.271596406	0.02349689	0.000691085	0.946355177	0.022805805	0.143745681	0.271596406	0.02349689	0.000691085	0.293068333
554155	valid	554000	155414	2012	Palezieux	640	RHEIN	Fluss	Broye	5	281840	49840827	13.00	0.20	3_high	3_high	0.00	no	1_no	16.00	7.00	1_no	0.00	1_no	1_no	2_medium	2_medium	2_medium	2_medium	1_no	1_no	1_no	1_no	1_natural	0.2625	0.1625	0	0.075	0	0.328703704	0.111111111	0	0.060185185	0	0	0.35053554	0.100778968	0.005355404	0.039191821	0	0.060694709	0.290614281	0.118802619	0.054464193	0.031909365	0.000519696	0.192000196	0.283586565	0.12395042	0.056977209	0.031187525	0.0004998	0.202233956	0.283586565	0.12395042	0.056977209	0.031187525	0.0004998	0.237846213
560123	zero	560000	123829	2012	Monthey	815	RHONE	Bach	Canal_Stockalper	3	112482	6364758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.458064516	0.012903226	0	0	0	0.453798768	0.030800821	0	0	0.947275851	0.057188245	0.31771247	0.053216839	0.044479746	0	0.693879404	0.060629921	0.31496063	0.052755906	0.044094488	0	0.693879404	0.060629921	0.31496063	0.052755906	0.044094488	0	0.693879404	0.060629921	0.31496063	0.052755906	0.044094488	0	0.011725037
560139	valid	561000	139917	2012	Veytaux	383	RHONE	Bach	NA	2	100481	3294985	4.78	0.12	2_medium	3_high	20.00	no	4_high	2.70	2.50	3_artificial	150.00	1_no	1_no	1_no	1_no	3_high	1_no	1_no	2_medium	1_no	2_medium	3_high_impacted	0.02	0.23	0	0.19	0.06	0.047619048	0.295238095	0	0.120634921	0.034920635	0.683324212	0.024169184	0.348942598	0.021148036	0.083081571	0.021148036	0.766146466	0.024169184	0.348942598	0.021148036	0.083081571	0.021148036	0.766146466	0.024169184	0.348942598	0.021148036	0.083081571	0.021148036	0.766146466	0.024169184	0.348942598	0.021148036	0.083081571	0.021148036	0.048738846
560179	valid	560000	179625	2012	Marnand	517	RHEIN	Bach	NA	2	248933	3488460	0.52	0.04	2_medium	2_medium	0.00	yes	1_no	16.00	16.00	2_natural	60.00	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.246376812	0.239130435	0	0.014492754	0	0.346625767	0.119631902	0	0.030674847	0	0.157416595	0.412429379	0.062146893	0	0.025423729	0	0.285144905	0.410220994	0.060773481	0	0.029005525	0	0.285144905	0.410220994	0.060773481	0	0.029005525	0	0.285144905	0.410220994	0.060773481	0	0.029005525	0	0.298492123
560219	valid	561000	219108	2012	Renan	857	RHEIN	Bach	Suze	2	230069	26632106	1.50	0.15	2_medium	2_medium	0.00	no	1_no	2.00	1.00	1_no	0.00	1_no	1_no	1_no	2_medium	2_medium	2_medium	2_medium	2_medium	2_medium	1_no	2_low_impacted	0.33974359	0.032051282	0.057692308	0.070512821	0	0.275925926	0.15	0.02962963	0.042592593	0.001851852	0.363328901	0.194492682	0.164971471	0.122054081	0.017861573	0.000248077	0.827743973	0.161710037	0.174907063	0.143122677	0.019516729	0.000185874	0.869793732	0.161710037	0.174907063	0.143122677	0.019516729	0.000185874	0.869793732	0.161710037	0.174907063	0.143122677	0.019516729	0.000185874	0.588827768
566163	valid	566000	163571	2012	Vaulruz	806	RHEIN	Bach	Sionge	3	273314	12750235	2.90	0.30	3_high	3_high	0.00	no	NA	16.00	8.00	1_no	0.00	2_medium	1_no	2_medium	3_high	2_medium	2_medium	3_high	2_medium	2_medium	3_high	2_low_impacted	0.385245902	0.016393443	0	0.098360656	0	0.404938272	0.014814815	0.007407407	0.069135802	0	0.243796919	0.325069972	0.107956817	0.021991204	0.040383846	0.00119952	0.143806263	0.317148362	0.113294798	0.025433526	0.039691715	0.001156069	0.146440984	0.317148362	0.113294798	0.025433526	0.039691715	0.001156069	0.146440984	0.317148362	0.113294798	0.025433526	0.039691715	0.001156069	0.400602701
572107	valid	572000	107726	2012	Martigny	458	RHONE	Bach	Canal_du_Syndicat	6	134395	59852427	3.00	0.60	2_medium	2_medium	0.00	no	4_high	5.50	4.00	1_no	0.00	2_medium	2_medium	1_no	3_high	3_high	2_medium	1_no	3_high	1_no	1_no	3_high_impacted	0.255319149	0.021276596	0	0.138297872	0.031914894	0.294117647	0.026470588	0	0.123529412	0.032352941	0	0.198756432	0.170883362	0.002358491	0.116209262	0.004073756	0.011455646	0.171165449	0.216576691	0.011749762	0.080342966	0.00285805	0.271407645	0.165802676	0.220735786	0.016722408	0.07416388	0.002675585	0.324485968	0.165802676	0.220735786	0.016722408	0.07416388	0.002675585	0.373880817
578091	valid	579000	91625	2012	Liddes	1696	RHONE	Bach	Torrent_de_l'A	4	157889	15532325	4.50	0.30	3_high	3_high	0.00	yes	1_no	16.00	16.00	2_natural	50.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.418300654	0.039215686	0	0	0	0.317460317	0.042328042	0	0	0.474646706	0	0.073657289	0.173401535	0	0.002046036	0.737330912	0	0.053371799	0.177785792	0	0.002524342	0.709469998	0	0.053371799	0.177785792	0	0.002524342	0.709469998	0	0.053371799	0.177785792	0	0.002524342	0.896485329
578131	valid	578000	131642	2012	Ormont_Dessus	1285	RHONE	Bach	Torrent_de_Culan	4	130858	6920358	4.00	0.20	3_high	3_high	0.00	yes	NA	16.00	16.00	2_natural	20.00	1_no	2_medium	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.417475728	0	0.019417476	0.029126214	0	0.38028169	0.049295775	0.024647887	0.014084507	0.78076932	0	0.229640499	0.136463683	0.009537784	0.00513573	0.766806297	0	0.229331416	0.13659238	0.010064702	0.005032351	0.766806297	0	0.229331416	0.13659238	0.010064702	0.005032351	0.766806297	0	0.229331416	0.13659238	0.010064702	0.005032351	0.213238204
578171	valid	578000	171052	2012	La_Roche	919	RHEIN	Bach	NA	2	264891	3006819	1.50	0.10	3_high	2_medium	0.00	yes	1_no	16.00	16.00	2_natural	80.00	1_no	1_no	1_no	1_no	2_medium	2_medium	1_no	1_no	1_no	1_no	2_low_impacted	0.201388889	0.201388889	0.069444444	0.020833333	0	0.135057471	0.229885057	0.100574713	0.028735632	0	0.316623042	0.085284281	0.309364548	0.075250836	0.023411371	0	0.428552699	0.094155844	0.298701299	0.077922078	0.022727273	0	0.428552699	0.094155844	0.298701299	0.077922078	0.022727273	0	0.428552699	0.094155844	0.298701299	0.077922078	0.022727273	0	0.774697093
578251	valid	578000	251222	2012	Cornol	482	RHONE	Bach	NA	3	50432	8920163	1.80	0.10	2_medium	2_medium	10	no	1_no	3.00	4.00	3_artificial	15.00	1_no	1_no	1_no	2_medium	2_medium	2_medium	1_no	2_medium	1_no	1_no	3_high_impacted	0.48125	0	0	0.01875	0	0.433212996	0.016245487	0	0.048736462	0	0.010901699	0.241321389	0.157334826	0.049832027	0.050391937	0	0.555423659	0.239756368	0.161129568	0.048726467	0.049280177	0	0.555423659	0.239756368	0.161129568	0.048726467	0.049280177	0	0.555423659	0.239756368	0.161129568	0.048726467	0.049280177	0	0.39442953
584155	valid	584589	155000	2012	Rougemont	1626	RHEIN	Bach	NA	2	313279	1864284	1.40	0.15	3_high	3_high	0.00	no	1_no	16.00	16.00	2_natural	60.00	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.044444444	0.288888889	0	0.007407407	0	0.079510703	0.20795107	0.009174312	0.003058104	0.999999772	0	0.084337349	0.207831325	0.009036145	0.003012048	0.999999777	0	0.079881657	0.204142012	0.00887574	0.00295858	0.999999777	0	0.079881657	0.204142012	0.00887574	0.00295858	0.999999777	0	0.079881657	0.204142012	0.00887574	0.00295858	0.886494538
